idx,words,lid
3855,['Toss' 'bhi' 'humne' 'jita' 'tha' 'match' 'bhi' 'hum' 'hi' 'jitenge' 'or' 'world' 'cup' 'bhi' 'hum' 'hi' 'jitenge' '' '' ''],['lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'lang1']
3856,['come' 'on' 'yaar' 'itni' 'bi' 'sati' 'savitri' 'mat' 'ban' '...' 'pehle' 'khud' 'chat' 'karti' 'h' 'phir' 'haan' 'bolti' 'h' 'phir' 'kehti' 'h' 'ki' 'mai' 'kisi' 'ke' 'emotion' 'ke' 'sath' 'nhi' 'khelti' '???' 'what' 'a' 'crap' '!!'],['lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'other']
3857,['Yup' '.' '..' '.' 'hii' 'salman' 'sir' '..' 'Aap' 'jaisa' 'bole' '..' '..' 'Best' 'of' 'luck' 'manish' 'ji'],['other' 'other' 'other' 'other' 'lang1' 'ne' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang1' 'lang1' 'lang1' 'ne' 'lang2']
3858,['In' 'order' 'to' 'succeed' 'our' 'desire' 'for' 'success' 'should' 'be' 'greater' 'than' 'our' 'fear' 'of' 'failure' '!!' 'Remember' 'Evry' 'test' 'in' 'our' 'lifes' 'make' 'us' 'BITTER' 'or' 'BETTER' '!!' 'Evry' 'prblm' 'comes' 'to' 'MAKE' 'us' 'or' 'BREAK' 'us' '..' 'Choice' 'is' 'ours' '..' 'Whtr' 'we' 'bcm' 'VICTIM' 'or' 'VICTORS' '!!' '!'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3859,"['While' 'we' 'make' 'new' 'friends' ',' 'dont' 'forget' 'our' 'old' 'ones' '!' 'Russia' 'was' 'with' 'us' 'when' 'everyone' 'had' 'left' 'us' '.' 'The' 'alliance' 'with' 'US' 'is' 'great' ',' 'hopefully' 'we' 'manage' 'to' 'balance' 'both' 'our' 'friends' 'and' 'move' 'ahead' '!']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3860,"['So' 'if' 'you' 'think' 'relationships' 'are' 'just' 'about' 'spending' 'money' '.,.,..' 'i' 'am' 'glad' 'you' ""don't"" 'have' 'any' 'Girlfriend' '.,.,' ':P']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3861,['toss' 'jita' 'ab' 'match' 'jito' '...' 'Go' 'India' 'Go' '....' 'India' 'elected' 'to' 'bat' '.' '—' 'watching' 'South' 'Africa' 'vs' 'India'],['lang1' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang1' 'ne' 'lang1' 'other' 'ne' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'ne' 'ne' 'lang1' 'ne']
3862,['Check' 'Out' 'guys' 'with' 'the' 'totally' 'an' 'great' 'feature' 'Datsun' 'redi-GO' 'Gold' '1.0' 'L' '' ''],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'lang1' 'other' 'lang1' 'lang1' 'other']
3863,"['bharat' 'maa' 'ki' 'godi' ',' 'mange' 'modi' '-' 'modi']",['ne' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'ne' 'other' 'ne']
3864,"['Salman' 'please' 'come' 'to' 'TURKEY' 'pleaseee' "":'(""]",['ne' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'other']
3865,['I' 'hide' 'my' 'anger' 'to' 'keep' 'myself' 'going' '.'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3866,"['nibha' 'raha' 'hai' 'koi' ',']",['lang2' 'lang2' 'lang2' 'lang2' 'other']
3867,['your' 'Narender' 'modi' 'app' 'is' 'very' 'complicated'],['lang1' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1']
3868,"['shoib' 'akhtar' 'misbah' 'ky' 'khlaf' 'zda' 'bhonky' 'na' ',' 'khud' 'apna' 'pta' 'nahe' 'jb' 'heroin' 'ka' 'nasha' 'krta' 'tha' '.' 'ganda']",['ne' 'ne' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2']
3869,"['sir' 'desh' 'k' 'gaddaro' 'khan' ""'s"" 'kaha' 'p' 'hai']",['lang1' 'lang2' 'lang2' 'lang2' 'ne' 'lang1' 'lang2' 'lang2' 'lang2']
3870,['' 'keerthi' 'I' 'am' 'going' 'to' 'make' 'tattoo' 'of' 'your' 'name' 'on' 'my' '' '.'],['lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3871,['Jio' 'kabaddi' 'team' 'of' 'India' 'jai' 'hind' 'jai' 'bharat'],['lang2' 'lang2' 'lang1' 'lang1' 'ne' 'lang2' 'lang2' 'lang2' 'lang2']
3872,"['Dear' 'confessor' '.' 'Well' 'its' 'still' 'on' 'and' 'these' 'days' 'the' 'kids' 'call' 'it' '\\' '""""""""""""""""""""""""""""""""""""""""""""' 'mi' '\\' '""""""""""""""""""""""""""""""""""""""""""""']",['lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'other' 'other']
3873,"['for' 'the' 'past' 'and' 'till' 'now' 'Russian' 's' 'are' 'supporting' 'us' ',' 'it' 'provided' 'the' 'defence' 'technology' 'most' 'time' 'so' 'it' 'is' 'friend' 'of' 'our' 'country' ',' 'now' 'big' 'tie' 'between' 'these' 'two' 'will' 'send' 'messages' 'our' 'opposite' 'country' '.']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3874,['bhaiyo' 'plz' 'visit' 'dis' 'luckys' 'profyl'],['lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3875,['1990s' 'my' 'all' 'time' 'favourite' 'actress' '..' '.' 'whom' 'we' 'saw' 'growing' 'up' 'watching' 'her' 'movies' 'and' 'songs' '..' 'One' 'and' 'only' 'Priyanka' 'chopra' '.'],['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'other']
3876,"['Feels' 'proud' 'seeing' 'In' 'foreign' 'country' 'n' 'in' 'Indian' 'traditional' 'dress' '..' 'kurta' ',' 'pajama' '..' '.' 'The' 'best' 'dress' 'worldwide']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'other' 'lang2' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1']
3877,['' '' 'Yeah' '..' '.' 'thanku' 'so' 'much' 'dear' ':)' 'take' 'lots' 'of' 'care' '' ':)'],['other' 'other' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3878,['' 'They' 'are' 'going' 'to' 'encourage' 'a' 'deep' 'understanding' 'of' 'these' 'core' 'values' 'with' 'this' 'launch' 'of' 'the' 'Piramal' 'Housing' 'Finance'],['mixed' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'ne']
3879,"['' 'Also' ',' 'tell' 'said' 'friend' 'that' 'they' ""'re"" 'not' 'worth' 'all' 'the' 'stress' 'they' ""'re"" 'causing' '.']",['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3880,['Best' 'in' 'the' 'world' '..' '..' 'the' 'current' 'government' 'of' 'New' 'Zealand' 'is' 'not' 'better' 'for' 'India' '..' '..'],['lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'other']
3881,['Modi' 'sahb' '..' '.' 'aag' 'si' 'mat' 'khelo' '..' '.' 'yeh' 'aag' 'dono' 'taraf' 'har' 'cheez' 'ko' 'jala' 'kar' 'raakh' 'kar' 'di' 'gi' '..' '..' 'Pakistan' 'itnaa' 'kuch' 'bna' 'chuka' 'hy' 'kih' 'india' 'jitna' 'marzi' 'zoor' 'laga' 'lay' 'jeet' 'nahi' 'sakta' '..' '..' 'hamin' 'pata' 'hy' 'ap' 'indra' 'gandhi' 'ki' 'history' 'duhrana' 'chahty' 'ho' 'par' 'ab' 'aisa' 'nahi' 'ho' 'Sakta' '..' '..' 'yeh' 'atom' 'bom' 'ise' 'leay' 'banaya' 'hy' 'kih' 'dubara' 'koi' '71' 'ko' 'na' 'duhraa' 'saky' '..' '.' 'ap' 'ki' 'shadeed' 'khwahish' 'ki' 'bawajood' 'aisa' 'nahi' 'ho' 'Sakta' '..' '..' 'kio' 'kih' 'agar' 'app' 'ni' 'aisa' 'kuch' 'karny' 'ki' 'koshash' 'ki' 'tu' 'phir' 'dono' 'taraf' 'har' 'cheez' 'jal' 'kar' 'rakh' 'ho' 'jay' 'gi' '..' '.' 'kuch' 'nahi' 'bachay' 'ga' 'makamal' 'barbadi' 'ho' 'gi' '..' '..' 'behtar' 'hy' 'ap' 'in' '' 'logon' 'ki' 'baton' 'mein' 'naa' 'aain' '..' '.' 'aur' 'dono' 'country' 'ko' 'bachain' '..' '.' 'mein' 'aik' 'aam' 'admi' '..' '.' 'from' 'Pakistan' '.!' '!!'],['ne' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'ne' 'ne' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang1' 'ne' 'other' 'other']
3882,['' 'Understood' 'as' 'cigarettes' 'been' 'banned' 'from' 'shops' 'you' 'moved' 'to' 'ghanja' 'Jai' 'ho'],['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2']
3883,['luv' 'u' 'salu' 'bhai'],['lang1' 'lang1' 'ne' 'lang2']
3884,['jai' 'ho' '..' '..' '..' '' 'for' 'everyone'],['lang2' 'lang2' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1']
3885,"['""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""' '-A' 'financial' 'engineer' 'build' 'dreams' '.' 'And' ',' 'you' 'know' ',' 'when' 'those' 'dreams' 'turn' 'out' 'to' 'be' 'nightmares' ',' 'other' 'people' 'pay' 'for' 'it' '.' '""""""""""""""""""""""""""""""""""""""""""""' '' '""""""""""""""""""""""""""""""""""""']",['other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'other']
3886,"['Russians' 'are' 'brothers' ',' 'others' 'are' 'friends' '.' 'Pls' 'dont' 'let' 'our' 'brotherly' 'relation' 'break' '.' 'They' 'are' 'bold' 'and' 'not' 'oppurtunist' 'like' 'some' 'countries' '.' 'History' 'tells' 'they' 'always' 'stood' 'behind' 'us' 'like' 'a' 'rock' 'in' 'the' 'difficult' 'times' '.' 'Long' 'Live' 'Russia' 'Long' 'Live' 'India']",['ne' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'ne']
3887,['some' 'people' 'are' 'so' 'inspiring' 'its' 'unbelieveable'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3888,['I' 'donno' 'y' '...' 'I' 'am' 'getting' 'a' 'feel' 'that' 'Shoib' 'akhtar\u200b' 'is' 'the' 'most' 'gawar' '' 'commentator' 'I' 'ever' 'heard' '' '' '' ''],['lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'ne']
3889,['Hello' 'sar' 'main' 'pakistani' 'apko' 'yaha' 'bht' 'bht' 'pasnd' 'karte' 'hai' 'sb'],['lang1' 'lang1' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3890,['Private' 'message' 'me' 'and' 'I' 'can' 'connect' 'you' 'to' 'someone' 'who' 'helped' 'me' 'a' 'lot'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1']
3891,"['' ':' 'Hey' 'admin' ',' 'this' 'crappy' 'guy' 'from' '' 'has' 'been' 'sending' 'all' 'rubbish' 'and' 'utter' 'lies' 'as' 'confession' '...' 'why' 'are' 'u' 'even' 'entertaining' 'them' '?']",['other' 'other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3892,['' 'Dmm' 'me'],['other' 'lang1' 'lang1']
3893,['Yari' 'road' 'still' 'awaits' 'your' 'presence' 'during' 'Diwali' '.' 'Happy' 'Dhanteras' '!'],['ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'lang1' 'ne' 'other']
3894,['Magizhchi' '!' ':)' 'Superstar' 'Rajinikanth' 'is' 'global' 'phenomenon' ':)' 'Loved' 'and' 'worshipped' 'even' 'in' 'far' 'Poland' ':)'],['fw' 'other' 'other' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other']
3895,"['All' 'the' 'best' 'ma' ""'am"" '.']",['lang1' 'lang1' 'lang1' 'lang2' 'other' 'other']
3896,['Respected' 'big' 'brdr' '..' '.' 'Happy' 'dewali' 'in' 'advance' '..' '..' 'Great' 'player' 'great' 'human' 'being' 'great' 'man' '..' '.' 'God' 'bless' 'u' '..' '.' 'U' 'r' 'really' 'proud' 'of' 'India'],['lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'ne' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne']
3897,['miss' 'u' 'manna' 'day' 'sir'],['lang1' 'lang1' 'ne' 'ne' 'lang1']
3898,"['virat' 'u' 'r' 'going' 'to' 'be' 'the' 'legend' 'of' 'cricket' '..' '.' 'superb' '..' '..' '..' '..' '.' 'u' 'broke' 'sachin' ""'s"" 'record' 'in' 'this' 'small' 'carier' '..' '.' 'I' 'know' 'in' 'future' 'I' 'will' 'do' 'more' 'then' 'this' '..' 'heads' 'of' 'u' 'chikoo' '..' '.']",['ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'other' 'other' 'other' 'other' 'other' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'other']
3899,['tere' 'sir' 'pe' 'likha' 'tha' 'kya' 'sc/' 'st.' '....' 'chu*' '' 'bhikhari' 'jesi' 'halat' 'me' 'jayega' 'tb' 'to' 'koi' 'b' 'discriminate' 'karega'],['lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2']
3900,"['""""""""""""""""""""""""""""""""""""' 'Also' '' 'VC' 'claims' 'that' '""""""""""""""""""""""""""""""""""""""""""""' 'Outsiders' '""""""""""""""""""""""""""""""""""""""""""""' 'hijacked' 'protestms' '..' '.' 'just' 'like' 'in' '9th' 'Feb' '' 'admin' 'said' '""""""""""""""""""""""""""""""""""""""""""""' 'outsiders' '""""""""""""""""""""""""""""""""""""""""""""' 'raised' '""""""""""""""""""""""""""""""""""""""""""""' 'Anti-National' '""""""""""""""""""""""""""""""""""""""""""""' 'slogans' '""""""""""""""""""""""""""""""""""""']",['other' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang1' 'lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'other' 'ne' 'ne' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang1' 'other' 'lang1' 'other' 'lang1' 'other']
3901,['Bhai' 'airpot' 'per' 'ladai' 'kr' 'di' 'kya' 'ajj' 'bhi' '.'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
3902,['1' 'number' 'sir' 'hai' 'aur' 'rahega' '..' '..' '..'],['other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']
3903,['' 'Glad' 'you' 'liked' 'it' '.' 'Thanks' 'for' 'sharing' ':)'],['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other']
3904,"['We' 'must' 'get' 'them' 'back' 'to' 'support' 'us' 'in' 'the' 'way' 'USSR' 'use' 'to' ',' 'more' 'than' 'China' ',' 'more' 'than' 'anyone' 'else' '.' 'If' 'we' 'keeping' 'buying' 'military' 'products' 'from' 'America' ',' 'we' 'will' 'loose' 'Russian' 'friendship' 'which' 'can' 'cost' 'us' 'dearly' '.' 'In' 'my' 'limited' 'knowledge' 'of' 'Indian' 'modern' 'history' ',' 'Russia' 'and' 'Israel' 'are' 'two' 'countries' 'whom' 'we' 'can' 'call' 'brothers' ',' 'rest' 'are' 'fair' 'weather' 'friends' '.']",['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'lang1' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'ne' 'lang1' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3905,['hEY' 'sallu' 'Bhai' '..' '.' 'When' 'we' 'will' 'see' 'our' 'swetty' 'bhabi' 'and' 'your' 'Angel' 'baby' '..' '.'],['lang2' 'ne' 'lang2' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3906,['Dunia' 'ko' 'apne' 'bae' 'haat' 'ke' 'isharo' 'pe' 'nachao' 'par' 'apne' 'mulk' 'ko' 'bhul' 'matt' 'jao' '..' '..' '..' '..' '..' 'Jay' 'Hind'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other' 'other' 'other' 'lang2' 'lang2']
3907,['' 'Hi' 'beautiful' '.' 'You' 'are' 'absolutely' 'stunning' 'and' 'gorgeous' '.'],['lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
3908,['Best' 'poster' 'of' 'this' 'year' 'and' 'rightly' 'told' 'Mhaari' 'choriyan' 'chhoron' 'se' 'kam' 'hai' 'ke' '?' 'Inn' 'fact' 'Kyo' 'bhi' 'choriyan' 'Chhoron' 'se' 'kam' 'nayi' 'hoti' 'hai' 'woh' 'toh' 'unno' 'se' 'zayda' 'balwaan' 'hoti' 'hai' '.' 'Woh' 'ek' 'naya' 'jeevan' 'ko' 'Janam' 'deti' 'hai' 'Jo' 'ek' 'chhoron' 'kabhie' 'bhi' 'nayi' 'kar' 'sakta' 'hai' '.'],['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
3909,['' '' 'You' 'both' 'are' 'my' 'hero' '!!' ''],['other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
3910,['Virat' 'kohli' 'is' 'run' 'mashine' 'of' 'india' 'Ye' 'banda' 'nhi' 'thakne' 'wala' 'hai' 'Ye' 'run' 'banatejaga'],['ne' 'ne' 'lang1' 'lang1' 'lang1' 'lang1' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2']
3911,['please' 'ek' 'like' 'hamare' 'page' 'Oye' 'Sunday' 'Kb' 'Hai' 'Yaar' ':-p' 'pr' 'v' 'krdo' 'na'],['lang1' 'lang2' 'lang1' 'lang2' 'lang1' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2']
3912,['Aap' 'ko' 'desh' 'ki' 'hi' 'bat' 'karani' 'chahiye'],['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2']
3913,['' 'really' '?' 'oye' 'hoyeee' 'balle' 'balleeee' '' 'bas' 'ab' 'sward' 'fighting' 'chahye' 'mujhko' ''],['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'other']
3914,"['\\' '""""""""""""""""""""""""""""""""""""""""""""' 'other' 'hot' 'chicks\\' '""""""""""""""""""""""""""""""""""""""""""""' '...' ':-P']",['other' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other']
