idx,words,lid
8235,"['@sristee44' 'date' 'jaana' 'maanenan' 'kya' 'ho' '?' '@Jangiz_'
 '@The_Toad_']",['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']
8236,"['Tank' 'sir' 'ko' 'plan' 'change' 'vayo' 'ki' 'tyo' ""'"" 'cheers' ""'""
 'wala' 'Tweet' 'le' '!']","['ne' 'lang1' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other'
 'lang1' 'other' 'lang2' 'lang1' 'lang2' 'other']"
8237,"['@Jangiz_' 'manche' 'farkine' 'belaa' 'huna' 'aato' ',' 'jaange' 'vai'
 'haajir' 'huna' 'paro' '!']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other']"
8238,"['@SwasTka' 'valentine' 'ni' 'pugyo' 're' ',' 'twiyter' 'ni' 'pugyo' 're'
 'ani' 'ke' 'ta' '.' '@pan_kaji']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other']"
8239,['@aakarpost' 'suvash' 'thapaliya' 'ji' 'ko' 'handle' 'kyaa' 'ho' '?' ';)'],['other' 'ne' 'ne' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'other']
8240,['@poonamparihar' 'Aah' '...' 'How' 'u' 'these' 'days' '?'],['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other']
8241,"['@sahiladai' 'android' 'diniyaa' 'ma' 'hune' 'lai' 'kya' 'mazza' 'chha'
 'ulisten' 'kholyo' 'basyo' ';)' 'hai' '@pan_kaji' 'sir' ';)']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang1' 'lang2' 'lang2' 'other' 'lang2' 'other' 'lang1' 'other']"
8242,"['@silwal_krishna' 'Daju' 'pani' 'ajako' 'miti' 'ma' '#TL' 'xirne' 'hota'
 'vanya' '...?:' 'p' ':D']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'other' 'lang1' 'other']"
8243,"['@silwal_krishna' 'amazing' 'bro' '!' 'Daju' 'ko' '#TL' 'ko' 'maja' 'nai'
 'beglai' 'k' '...:' 'p' ':D']","['other' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'ne' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']"
8244,"['@silwal_krishna' '#Condom' 'vane' 'sunna' 'ma' 'aayo' '.' 'Gharma'
 'gulab' 'liyera' 'janda' 'ghar' 'pariwar' 'le' 'thapaune' 'daar' 'le'
 '#condom' 'prayog' 'badyore' '...:' 'p' ':D']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'other' 'lang1' 'other']"
8245,"['A6' 'First' 'attention' 'goes' 'for' '#Mounatins' 'then' 'there' 'is'
 'no' 'doubt' 'for' '#Beach' '.' 'Lying' 'on' 'beach' ""can't"" 'imagine'
 'how' 'I' 'feel' '...;' ')' '#TravelIndia']","['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'lang1']"
8246,['@kejeeyabaskota' 'Janebelama' 'exam' 'xa' 'vannee' 'hola' '...?:' 'p'],['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'other']
8247,"['@CulpritForever' 'Purai' 'Senior' 'ni' ',' 'tei' 'vayera' 'ta' 'bijog'
 'cha' 'ni' 'jindagi' '!' ':(']","['other' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'other']"
8248,"['Ketaa' 'haru' 'le' 'ek' 'paathi' 'vaat' 'khaye' ',' 'tait' '!']","['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'other']"
8249,['@Jangiz_' 'vaiskeka' 'engineer' 'ra' 'huna' 'laaka' 'engineer' '!'],['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'other']
8250,"['@Jangiz_' 'halka' 'sahityik' 'mood' 'maa' ',' 'jaado' 'jo' 'cha' '..'
 ':)' ')']","['other' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'other' 'other' 'other']"
8251,['@kejeeyabaskota' 'So' 'sad' 'aba' 'budi' 'hune' 'vaayo' 'hai' ':p'],['other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
8252,"['@kejeeyabaskota' 'lala' 'Goa' 'ghuma' 'janu' 'parxa' '!' 'Seriously'
 'vanya' 'honi' ':p']","['other' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2'
 'lang2' 'other']"
8253,"['@browneyedmukti' 'Omg' 'ekai' 'choti' 'gudnyt' '!' 'Hamlai' 'ta'
 'wastai' 'xaina' 'hai' ':p' 'nice' '#Dp' 'angle' 'looks' 'like' 'u(Guess'
 ')' 'hai' ';)']","['other' 'lang1' 'lang2' 'lang2' 'lang1' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'ne' 'lang1' 'lang1' 'lang1'
 'other' 'lang2' 'other']"
8254,"['Yo' 'Chelsea' 'ko' 'full' 'game' 'euta' 'herna' 'sakya' 'vaye'
 'marijaam' '!' '#boringTeam']","['lang2' 'ne' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang1']"
8255,"['Kati' 'hasna' 'sakne' 'hai' 'timi' '!' 'Baroo' 'kun' 'time' 'ma'
 'aunxau' 'ta' '...']","['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'lang2' 'other']"
8256,"['@browneyedmukti' 'Test' 'ramro' 'vayo' 'hai' '...' 'Aba' 'arko' 'when'
 'test' 'dieng' 'ta' '?']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1'
 'lang1' 'lang2' 'lang2' 'other']"
8257,"['@kejeeyabaskota' 'tehi' 'ta' 'timi' 'jastai' 'cute' 'k' '.' 'Here'
 'rahun' 'jasto' 'lagne' '...;' ')' '#birali' ':p']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang1'
 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang2' 'other']"
8258,['@lureyznk' 'hai' '#KKC'],['other' 'lang2' 'lang1']
8259,"['@lureyznk' 'chicks' 'farm' 'ma' 'kaam' 'garchhu' 'kaha' 'buri' 'najar'
 'lagauna' '...']","['other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'other']"
8260,"['#SameHere' '“@PshycoPaaji' ':' ""I'm"" 'in' 'a' 'relationship' 'with'
 'the' 'benches' 'of' 'my' 'class' ',' ""I've"" 'slept' 'with' 'all' 'of'
 'them' '.' '”']","['lang1' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'other' 'other']"
8261,['@_quote_me_' 'bench' 'hajur' '!'],['other' 'lang1' 'lang2' 'other']
8262,"['@JotkaLuru' 'Tapai' 'ta' 'thulo' 'badaa' 'nai' 'hunu' 'vo' 'ni' ',' 'J'
 'vano' 'tei' 'huni' '!' 'Mero' 'bihe' 'kaile' 'huncha' ',' 'ko' 'sanga'
 'huncha' 'vandinus' 'na' 'please' '!' ':D' '@Jangiz_']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'other'
 'other' 'other']"
8263,"['@animeshkpg' 'Tyo' 'haraye' 'ta' 'league' 'nai' 'Liverpool' 'ko' 'ho'
 'ni' '!' ':D' '@rakshyaaaaa']","['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'ne' 'lang2' 'lang2'
 'lang2' 'other' 'other' 'other']"
8264,"['@rakshyaaaaa' 'Kati' 'daraako' '!' ""We'll"" 'win' 'it' '!' '\\m/' ':D'
 '@animeshkpg']","['other' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'other' 'other'
 'lang1' 'other']"
8265,['@knirvik' 'naam' 'anusar' 'ko' 'kaam' '@kryshuriti'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
8266,['@celestialKD' 'timro' 'inhuman' 'kaam' 'k' '!'],['other' 'lang2' 'lang1' 'lang2' 'lang2' 'other']
8267,"['@celestialKD' 'timi' 'nepal' 'kahile' 'aaune' 'ho' '?'
 '#seriousquestion']",['other' 'lang2' 'ne' 'lang2' 'lang2' 'lang2' 'other' 'lang1']
8268,"['@apsster' 'we' 'never' 'wanted' 'to' 'see' 'you' 'in' 'this' 'too' ','
 'go' 'away' 'no' 'one' 'will' 'cry' '!' ';)']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other'
 'other']"
8269,"['@CampNouBoY' 'hahaha' '...' 'sutna' 'Mann' 'chaina' '..' 'tye' 'bhayera'
 'light' 'miss' 'garerani']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang1' 'lang1' 'lang2']"
8270,['#nowplaying' 'Mirror' '-' 'Justin' 'Timberlake'],['lang1' 'lang1' 'other' 'ne' 'ne']
8271,"['@Sumstha' 'haha' '..' 'aaja' 'bholi' 'ma' 'Belka' 'luga' 'dhudaina' '..'
 'aati' 'cheso' 'cha' '..' 'BTW' 'how' 'are' 'you' '??']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'ambiguous' 'lang1'
 'lang1' 'lang1']"
8272,"['@browneyedmukti' 'Graet' 'Job' '!' 'It' ""'s"" 'a' 'thing' 'which' 'gives'
 'u' 'inner' 'peace' '!' 'Keep' 'going' 'on' 'for' 'change' 'on' 'other'
 'lyf' '...;' ')' ':p']","['other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other']"
8273,['@browneyedmukti' 'Bigger' 'sis' 'ni' '...' 'haha'],['other' 'lang1' 'lang1' 'lang2' 'other' 'lang1']
8274,['@browneyedmukti' 'always' 'haha' '...' 'kun' 'kun' '#sub' 'hunxa' '#xam'],['other' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang1']
8275,"['@browneyedmukti' 'Mapani' 'Laptop' 'side' 'lagyera' '#blanket' 'vitra'
 'xiren' 'bichar' 'gardai' 'xu' '..' 'Kam' 'garna' 'maan' 'nalageko'
 'avastha' '!']","['other' 'lang2' 'lang1' 'lang1' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
8276,"['@browneyedmukti' 'tetikai' 'movie' 'aroo' 'le' 'ankha' 'le' 'herxan'
 'ma' 'kaan' 'le' 'sunxu' '.:' 'D' ':D' 'thikai' '.' '#tv' 'on' 'nagre'
 'samma' 'nindari' 'lagdaina' '.:' '(']","['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'other' 'lang2' 'other' 'lang1'
 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other']"
8277,"['@browneyedmukti' 'timi' 'ta' 'lastai' 'xuchi' 'rahexau' '!' 'Ma' 'bhane'
 'ramro' 'dream' ',' 'kura' 'matra' 'garxu' 'ani' 'malai' 'nai' 'horror'
 'drm' 're' ':(']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang1' 'lang1' 'lang2' 'other']"
8278,"['@browneyedmukti' 'Uff' 'yo' 'cute' 'drm' 'chai' 'kasto' 'hunxa' ','
 'bujaidene' 'hoki' '...?:' 'D']","['other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang2' 'other' 'other']"
8279,"['@stupidgul' 'haso' 'lagyo' 'teacher' 'of' 'the' 'millennium' '...'
 'Hahaha']",['other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1']
8280,"['@Mrophiophagus' 'kasle' 'banako' 'chha' 'chhaina' 'thaha' 'chha' 'malai'
 '#GF' 'haha' '@RubinaKharel' '@knirvik' '@EyeUnderSand']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1' 'other' 'other' 'other']"
8281,"['@knirvik' 'timi' 'afai' 'vana' 'na' '@Mrophiophagus' 'lai' 'kunai' 'GF'
 'le' 'BF' 'banaula' ',' 'sab' 'keti' 'fasaune' 'kaam' 'paagal' 'Kai' 'ho'
 '...' '@RubinaKharel' '@EyeUnderSand']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'other' 'other']"
8282,"['@kryshuriti' 'yo' 'dramebaaz' 'ko' 'ta' 'ahile' 'garde' 'ni' 'hunchha'
 'uncle' 'aunty' '...' 'Hahahaha']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang1' 'lang1' 'other' 'lang1']"
8283,['@bzaydhital' 'nai' 'nai' 'tyetibela' 'ta' 'furtilo' 'hunxu' 'ni' '...'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
8284,"['@bzaydhital' 'Surti' 'khaye' 'paxi' 'ta' 'furti' 'Kati' 'Kati' '...'
 'Haha']","['other' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1']"
8285,['@bzaydhital' 'ya' 'masta' 'furti' 'aauxa' '...'],['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
8286,"['@lureyznk' 'fuck' 'u' 'I' 'am' 'also' 'gonna' 'light' 'one' 'what' 'do'
 'you' 'think' '??']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other']"
8287,"['@FreakTraveller' 'je' 'je' 'bhae' 'pani' 'jindagi' 'ramailai' 'hunchh'
 'hai' '?' ';)']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'other']"
8288,"['@iSunilKhanal' 'program' 'ta' 'ek' 'mahina' 'agadi' 'dekhi' 'banesakyo'
 '..:' 'D']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1']"
8289,"['Maile' 'tweet' 'garna' 'thale' 'pachi' 'pheri' 'sabai' 'jana' 'harau'
 'chan' '..' 'tye' 'bhayera' 'pani' 'alchi' 'lagcha' 'tweet' 'gara' ':/'
 '@Bijayalc' '@Yogeetweets' '@vickyved']","['lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2'
 'other' 'other' 'other' 'other']"
8290,"['@devilsubhechhu' 'yo' 'yo' 'devil' 'singh' '...:' 'D' 'kati' 'pachi'
 'dekhye' 'timro' 'tweet' ':P']","['other' 'lang2' 'lang2' 'lang1' 'ne' 'other' 'other' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang1' 'other']"
8291,"['@Bijayalc' 'aakha' 'laddu' 'haina' 'cake' 'jasto' 'bhako' 'ho' '..'
 'hahaha' ':P' '@vickyved' '@Yogeetweets']","['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other'
 'lang1' 'other' 'other' 'other']"
8292,"['@kryshuriti' 'Aginai' 'aako' 'ni' '#yaad' 'garenau' 'k' 'garnu' '...:'
 'p']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1']"
8293,"['@celestialkd' 'chadai' 'gara' 'maiya' ',' 'polou' 'khayeko' 'photo'
 'iphonele' 'khichna' 'hatar' 'vaisakyo']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang1'
 'lang2' 'lang2' 'lang2']"
8294,"['She' 'could' 'have' 'been' 'the' 'happiest' 'person' 'today' '.' 'But'
 ',' 'she' 'let' 'her' 'crazy' 'head' 'win' '.']","['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other'
 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other']"
8295,['@iShzz' 'kaha' 'bolako' '?' 'When' '?'],['other' 'lang2' 'lang2' 'other' 'lang1' 'other']
8296,"['@ashna_s' 'one' 'of' 'my' 'favs' '.' 'Maile' 'ni' 'castle' 'tesari' 'ni'
 'hereko' ',' 'din' 'raat' '.']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'other']"
8297,"['@browneyedmukti' 'Tarika' 'galat' 'vayo' 'hola' 'tara' 'artha' 'ta'
 'euati' 'ho' 'ni' '...;' ')']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'other']"
8298,"['@realityabroad' 'How' 'u' 'doing' '?' 'Am' 'sure' 'today' 'will' 'join'
 'the' '#chat' '...' '#ratw']","['other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'other' 'other']"
8299,"['@browneyedmukti' 'Impress' 'vako' 'manxe' 'lai' 'accept' 'gara' 'vanai'
 'pardai' 'na' 'ni' '.' 'Pop' 'cron' 'chai' 'accept' 'gara' 'vanu' 'xaina'
 '!']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'other']"
8300,"['@browneyedmukti' 'Badhai' 'vanda' 'khi' 'aundai' 'na' 'hai' '!' 'Afoo'
 'lai' 'vane' 'timi' 'sanga' 'naya' 'naya' 'kura' 'garna' 'maan' 'laucha'
 '!:' 'p' ':D']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'other' 'other']"
8301,"['@browneyedmukti' 'i' 'knw' 'timle' 'yo' 'vanxau' 'vanera' '!' 'Sanchi'
 'asti' 'sapana' 'k' 'dekhyau' '?']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
8302,"['@browneyedmukti' 'aroo' 'lai' 'jhoot' 'bolna' 'sakxu' 'tara' 'timi'
 'sanga' 'sakdina' 'truly' 'k' '...' 'La' 'cutiiii' 'drm' '!']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'other']"
8303,"['@browneyedmukti' 'yetika' 'ber' 'samma' 'chai' 'basne' 'aab' '5mins'
 'matra' ':']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2'
 'other']"
8304,"['Gooners' 'pani' 'shittal' 'vayechan' ',' 'kalle' 'rakhcha' 'ta' 'CL'
 'ko' 'ijjat' '?']","['lang1' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'other']"
8305,"['""' '@UberFacts' ':' 'Men' 'who' 'kiss' 'their' 'wives' 'in' 'the'
 'morning' 'live' 'an' 'average' 'of' 'five' 'years' 'longer' 'than'
 'those' 'who' 'don\'t.""”']","['other' 'other' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1']"
8306,"['seems' 'he' 'learned' 'his' 'lesson' 'already' ',' 'ig' 'is' 'still'
 'there' '.' '""' '@anuradha_kush' ':' 'Hey' 'Zuckerberg' ',' 'one' 'word'
 '-' 'Snaptü' '.""']","['lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1'
 'lang1' 'lang1' 'other' 'other' 'other' 'other' 'lang1' 'ne' 'other'
 'lang1' 'lang1' 'other' 'other' 'other']"
8307,['@Nahom_Pain' 'Hamro' 'BOSS' 'le' 'lekaa' 'hun' 'astee' 'varkhar' '!'],['other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']
8308,"['@vickyved' 'k' 'ho' 'testo' 'suspense' 'kaam' '??' '@bijayalc'
 '@yogeetweets']",['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'other' 'other']
8309,"['@yogeetweets' 'Oh' 'hoo' '...' 'testo' 'po' '..' 'Good' 'luck'
 '@bijayalc' '@vickyved']","['other' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang1' 'lang1'
 'other' 'other']"
8310,"['@bijayalc' 'khai' 'yaar' 'k' 'kura' 'ho' 'bhanera' 'bhanepo' 'thaha'
 'huncha' '..' 'malai' 'topic' 'nai' 'thaha' 'chaina' '..' '@vickyved'
 '@yogeetweets']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'other'
 'other']"
8311,"['@Bijayalc' 'haha' '..' 'timi' 'manche' 'khatra' 'bhakole' 'sabai' 'kura'
 'bhujheko' 'ni' ';)' '@vickyved' '@Yogeetweets']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'other' 'other']"
8312,"['@xenialz' 'hahaha' '...' 'he' 'was' 'talking' 'as' 'if' 'he' 'knows'
 'me' 'very' 'well' '...' 'Jaba' 'ki' 'ma' 'chindai' 'chindaina' 'tyo'
 'manche' 'lai' '..']","['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
8313,"['@aanahal' 'haha' '..' 'gaala' 'ma' 'sandal' 'number' 'chaapira' 're' 'k'
 ':P' '@xenialz']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang1' 'lang2' 'lang2'
 'lang2' 'other' 'other']"
8314,"['rin' 'lagera' 'k' 'ko' 'dar' 'ho' 'din' 'lage' 'po' 'dar' '.' '#via'
 '@ekaamnepali']","['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang1' 'other']"
8315,['@pan_kaji' 'gajab' 'chh' ';)' 'AOKP' 'sochdaichhu' ';)'],['other' 'lang2' 'lang2' 'other' 'ambiguous' 'lang2' 'other']
8316,"['@Taleju' 'kehi' 'ni' 'chaina' 'mitra' ',' 'static' 'cha' 'life' '.']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang1'
 'other']"
8317,"['@aanahal' 'sandal' 'le' 'gaala' 'ma' 'dimple' 'banai' 'dine' '..'
 'hahahah' ':D' '@xenialz']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang1' 'other' 'other']"
8318,['@Ayusbajra' 'Sahi' 'ho' '...' 'hahaha' ':D'],['other' 'lang2' 'lang2' 'other' 'lang1' 'other']
8319,"['@seabajee' 'Lagxa' 'jindagi' 'ma' 'prem' 'ra' 'biyog' 'bahek' 'khee'
 'xaina' '!' 'Sabai' 'ko' 'dekhyo' 'hunda' 'hundai' 'timro' 'pani' '...?:'
 'D']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'other']"
8320,['@pratzmoon' 'kxa' 'naya' 'naulo' '?' 'Apply' 'kahile' '?'],['other' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'other']
8321,"['@furious_rav' 'haha' ',' 'tapain' 'le' 'paalo' 'ko' 'sadupayog'
 'nagarera' 'ho' ':D']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other']"
8322,['Miss' 'nautanki' ':D' '#GM' '@luvinmyborn'],['lang1' 'lang2' 'other' 'lang1' 'other']
8323,"['@sailesh139' 'btw' ',' 'euta' 'keta' 'collins' 'ma' 'padhcha' ',' 'kati'
 'kuti' 'timi' 'jastai' '..' 'Timi' 'nai' 'ta' 'hoina' 'ni' '?']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other']"
8324,"['Yo' 'Mourinho' ',' 'aka' 'Nutmeg' '.']",['lang2' 'ne' 'other' 'lang2' 'ne' 'other']
8325,"['@Jangiz_' 'eha' 'City' 'ko' 'game' 'sakkayera' 'pakauni' 'kuro' 'cha'
 '!' ':D' '@rakshyaaaaa']","['other' 'lang2' 'ne' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'other' 'other']"
