idx,words,ner
7917,"['وقناة' 'الجزيرة' 'مباشر' 'الكاذبة' 'كالعادة' 'تنقل' 'تدليس' 'وكذب'
 'الإخوان' 'على' 'شاشتها' '؛' 'أتحدى' 'قناة' 'الجزيرة' 'الكاذبة' 'أن'
 'تعرض' 'فيديو' 'سعد' 'الدين' 'إبراهيم']","['B-TITLE' 'I-TITLE' 'I-TITLE' 'O' 'O' 'O' 'O' 'O' 'B-GROUP' 'O' 'O' 'O'
 'O' 'B-TITLE' 'I-TITLE' 'O' 'O' 'O' 'O' 'B-PER' 'I-PER' 'I-PER']"
7918,"['احمد' 'شفيق' '-' 'كان' 'لا' 'بد' 'أن' 'يكون' 'الترتيب' 'المنطقي' '-'
 'دستور' 'ثم' 'انتخابات' 'رئاسية' 'ثم' 'انتخابات' 'مجلس' 'شعب' 'حتى'
 'تكون' 'الأحزاب' 'قد' 'نضجت' 'قليلا' '.']","['B-PER' 'I-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7919,"['أين' 'سلمية' 'التظاهرات' 'التي' 'تعهدت' 'قوى' 'المعارضة' 'بالالتزام'
 'بها' '؟']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7920,"['الفلول:' 'قادة' 'الحزب' 'الوطني' 'الذين' 'لا' 'يقبل' 'الله' 'توبتهم'
 'السياسية' 'إلا' 'إذا' 'كانت' 'تصب' 'في' 'مصلحة' 'الإخوان' 'المسلمين']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'B-GROUP' 'I-GROUP']"
7921,"['ونحن' 'اليوم' 'نسعى' 'لاستكمال' 'التحرير' '،' 'بتحرير' 'الوطن' 'من'
 'الاستبداد' 'وغياب' 'الديمقراطية' 'بنقل' 'السلطة' 'للمدنيين' 'وضمان'
 'حقوق' 'الإنسان' 'والعدالة' 'الاجتماعية']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O']"
7922,"['أنا' 'بابحث' 'عن' 'نتيجة' 'انتخابات' 'مجلس' 'الشعب' 'للمصريين' 'في'
 'الخارج' 'مش' 'نتيجة' 'الرئاسة' 'لأنها' 'متاحة' 'ومتوفرة']",['O' 'O' 'O' 'O' 'O' 'B-ORG' 'I-ORG' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7923,['يا' 'ترى' 'هنحتفل' 'إزاى' 'ب' '25' 'يناير' '؟'],['O' 'O' 'O' 'O' 'O' 'B-EVENT' 'I-EVENT' 'O']
7924,"['وثيقة' 'الأزهر' 'لنبذ' 'العنف' 'تؤكد' 'على' 'حرمة' 'الدماء' 'وتلزم'
 'الدولة' 'والمؤسسات' 'الأمنية' 'بحماية' 'حقوق' 'وحريإت' 'المواطن' 'وبعدم'
 'انتهاكها' 'وتجرم' 'عنف' 'الأمن' 'المفرط']","['B-PROD' 'I-PROD' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'B-ORG' 'O']"
7925,"['الخائفون' 'من' 'الديمقراطية' 'والداعون' 'لبقاء' 'الجيش' 'في' 'السلطة'
 'لسنوات' 'قادمة' 'هم' 'اليوم' 'الأخطر' 'على' 'مصر' 'وعلى' 'المرحلة'
 'الانتقالية']","['O' 'O' 'O' 'O' 'O' 'B-ORG' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O'
 'O' 'O']"
7926,"['حق' 'الوطن' 'بمسيحييه' 'ومسلميه' 'أن' 'نتعاطف' 'مع' 'حالة' 'الحزن'
 'والألم' 'العميقة' 'التي' 'ألمت' 'بقلوب' 'ووجدان' 'مسيحيي' 'مصر']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC']
7927,"['تحية' 'لانتفاضة' 'شعبنا' 'العربي' 'في' 'تونس' 'ضد' 'الجوع' 'والظلم' '.'
 'نضال' 'الأمة' 'واحد' 'في' 'كل' 'اقطارها' 'ضد' 'حكام' 'الفقر' 'والفساد'
 'والتبعية' 'والاستبداد' '.']","['O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O']"
7928,"['الثورة' 'ليست' 'مسئولة' 'عن' 'تدهور' 'الاقتصاد' 'لسبب' 'بسيط' 'ان'
 'الثورة' 'لم' 'تحكم' '.' 'الذي' 'يحكم' 'مصر' 'المجلس' 'العسكري' 'وهو'
 'مسئول' 'عن' 'أية' 'مشكلات' 'حدثت' 'بعد' 'تنحى' 'مبارك']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC'
 'B-GROUP' 'I-GROUP' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER']"
7929,"['لماذا' 'تتكرر' 'ظروف' 'الاحتجاز' 'غير' 'الآدمية' 'في' 'قضية' 'عبد'
 'الرحمن' 'عز' '؟' 'ألا' 'تحترم' 'حقوق' 'المواطنين' 'في' 'السجون' 'إلا'
 'لو' 'كانوا' 'منتمين' 'إلى' 'النظام' 'السابق' '؟']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'I-PER' 'I-PER' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7930,"['احنا' 'اساتذة' 'في' 'جلب' 'الانتباه' 'لناس' 'تافهة' 'كانت' 'حتتنسي' '.'
 'الدستور' 'كانت' 'بتوزع' 'يادوب' 'الف' 'نسخة' '.' 'الرسام' 'الدانمركي'
 'كان' 'بيرسم' 'في' 'جريدة' 'ماحدش' 'بيسمع' 'عنها']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PROD' 'O' 'O' 'O' 'O' 'O' 'O'
 'B-PER' 'I-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7931,"['@ashrafsaber' 'اصلا' 'من' 'البحيرة' 'من' 'قبيلة' 'استفلحت' 'عشت' 'فى'
 'الجيزة' 'منذ' '٦٩' 'وهى' 'المكان' 'الوحيد' 'اللقى' 'لقيت' 'فيه' 'محشى'
 'الشبت']","['O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O']"
7932,"['أولها' 'كان' 'تعامل' 'وزارة' 'الداخلية' 'مع' 'مشاكل' 'المخدرات' 'وتهريب'
 'السلاح' 'فى' 'سيناء' 'بصورةٍ' 'قمعية' 'تعمم' 'العقاب' 'على' 'الصالح'
 'والطالح' '5']","['O' 'O' 'O' 'B-ORG' 'I-ORG' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O']"
7933,"['في' 'يوم' 'المرأة' '،' 'الاستمرار' 'في' 'رفض' 'العنف' 'والتمييز' 'ضد'
 'المرأة' 'المصرية' 'في' 'المساحة' 'العامة' 'والخاصة' '،' 'في' 'مكان'
 'العمل' 'والسياسة' 'ضرورة' 'إنسانية' 'ومجتمعية']","['O' 'B-TIME' 'I-TIME' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7934,['الحل' 'الأمنى' 'هو' 'إقامة' 'الانتخابات' 'بدون' 'جمهور'],['O' 'O' 'O' 'O' 'O' 'O' 'O']
7935,"['في' 'هذا' 'الشهر' 'الكريم' 'نسال' 'الله' 'العلي' 'القدير' 'ان' 'يصلح'
 'عقولناوان' 'يطهر' 'قلوبناوان' 'يقوي' 'بصيرتناو' 'ينعش' 'ذاكرتنا' 'حتي'
 'ندرك' 'ان' 'مصر' 'وطن' 'ليس' 'لنا' 'سواه']","['O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O']"
7936,"['الآن' 'انا' 'في' 'ندوة' 'مجلة' 'الشباب' 'مع' 'د' 'عمرو' 'حمزاوي' '.' 'أ'
 'مصطفى' 'الجندي' '.' 'م' '.' 'عمرو' 'زكي']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'I-PER' 'O' 'O' 'B-PER' 'I-PER'
 'O' 'O' 'O' 'B-PER' 'I-PER']"
7937,"['المجلس' 'الرئاسي' 'مستوى' 'استثنائي' 'ويدخلنا' 'في' 'سؤال' 'عن' 'من'
 'أين' 'له' 'بالشرعية' '،' 'أنا' 'أرى' 'أن' 'الوقت' 'قد' 'تأخر' 'جداً'
 'بالنسبة' 'له' 'ولابد' 'من' 'إجراء' 'الانتخابات' 'الآن']","['B-GROUP' 'I-GROUP' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7938,['#شفيق' 'مصر' 'للجميع' '...' 'و' 'بالجميع'],['O' 'B-LOC' 'O' 'O' 'O' 'O']
7939,"['مع' 'مطلع' 'العام' 'الجديد' '،' 'أتمنى' 'لكل' 'المصريين' 'في' 'كل'
 'مكان' 'الخير' 'واستعادة' 'الاستقرار' 'وتحقيق' 'الأهداف' 'الوطنية' '،'
 'وحماية' 'مصر' 'من' 'عبث' 'الاخوان' 'ومن' 'يساندوهم']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'B-LOC' 'O' 'O' 'B-GROUP' 'O' 'O']"
7940,"['@_5421756309453' 'متفهم' 'جدا' 'لألمك' 'وحزنك' 'عن' 'الدعوة' '؛لكن'
 'أبشرك' 'أن' 'الوضع' 'ليس' 'سيئا' 'إلى' 'هذا' 'الحد' '؛' 'ربما' 'في'
 'محافظتك' 'الأمر' 'سيئ' 'لكن' 'باقي' 'مصر' 'لا']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O']"
7941,"['الخبر' 'المتداول' 'عن' 'اعتزالي' 'العمل' 'السياسي' 'غير' 'صحيح' '،'
 'مواقفي' 'تحملها' 'مقالاتي' 'اليومية' 'في' 'الشروق' 'المصرية'
 'والتغريدات' 'التي' 'أدونها' 'على' 'حسابي' 'على' 'تويتر']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-TITLE'
 'I-TITLE' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PROD']"
7942,"['أدعو' 'حكومات' 'الدول' 'الغربية' 'لتوفير' 'المليارات' 'التي' 'تصرفها'
 'على' 'التخطيط' 'لحربنا' 'والتجسس' 'علينا' 'وتخصيصها' 'للبحث' 'العلمي'
 '.' 'دعونا' 'نحن' 'كفيلون' 'بتدمير' 'أنفسنا']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O']"
7943,"['ما' 'الفرق' 'بين' 'نائب' 'عام' 'يعينه' 'مبارك' 'و' 'اخر' 'يعينه' 'مرسي'
 '.' 'الولاء' 'لمن' 'عين' '.' 'هل' 'يستطيع' 'نائب' 'عام' 'عينه' 'مرسي'
 'ان' 'يامر' 'بحبس' 'مرشد' 'الاخوان' '.' 'دستوركم' 'باطل']","['O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'B-PER' 'B-GROUP' 'O' 'O' 'O']"
7944,"['الى' 'البرلمان' 'الجديد' 'وأغلبيته' 'المتوقعة' ':' 'دوركم' 'الآن'
 'طمئنة' 'الشارع' 'المصرى' 'وقواه' 'الوطنية' 'أنه' 'لن' 'ينفرد' 'طرف'
 'بفرض' 'أغلبيته' 'فى' 'صياغة' 'الدستورالجديد']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'B-PROD']"
7945,"['الذين' 'انتخبوا' 'مرسي' 'أرادوا' 'منع' 'عودة' 'نظام' 'مبارك' '.يا'
 'أحباب' 'شفيق' 'كفوا' 'عن' 'العويل' '.شفيق' 'لم' 'يكن' 'الحل' '.اذا'
 'أصيبت' 'إذنك' 'بفطريات' 'لايكون' 'العلاج' 'قطعها']","['O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7946,"['أتفهم' 'الغضب' 'الشعبى' 'من' 'الغطرسة' 'الاسرائيلية٠٠لكن' 'ليس' 'هذا'
 'الهجوم' 'من' 'مصلحة' 'الوطن' 'فى' 'ظروفنا' 'الحالية' '..']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7947,"['أعلنت' 'من' 'قبل' 'عن' 'عزمي' 'على' 'حل' 'بعض' 'المشاكل' 'الضرورية' 'في'
 'وقت' 'قدرته' 'بمئة' 'يوم' '#الرئيس']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7948,"['أنا' 'غير' 'مقتنع' 'بالتشكيل' 'الوزاري' 'ولا' 'بتعيين' 'الجنزوري'
 'مستشارا' 'لكن' 'الدكتور' 'محسوب' 'شخصية' 'محترمة' 'وتعيين' 'المستشارمكي'
 'وزيرا' 'للعدل' 'خطوة' 'جيدة' '.هذا' 'رأيي']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O'
 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O']"
7949,"['ويدخل' 'الدولة' 'في' 'صراعات' 'نرجو' 'الله' 'ألا' 'تتحول' 'الى' 'شرر'
 'يشعل' 'النار' 'في' 'المجتمع' 'كله' '،' 'ويعزل' 'قضاة' 'مصر' 'عن' 'أن'
 'يمارسوا' 'القانون' 'ويسحب' 'منهم' 'استقلالهم']","['O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7950,"['في' 'العصر' 'الذي' 'نعيش' 'فيه' '..' 'أصبح' 'ملموسا' 'عبر' 'تجارب'
 'كثيرة' 'في' 'العالم' 'أن' 'احتكار' 'أي' 'فكرة' 'كفيل' 'باندثارها' '..'
 'ومنع' 'أي' 'فكرة' 'كفيل' 'بانتشارها' '..']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7951,"['ماعرفناش' 'نتاكد' 'من' 'المحكمة' '،' 'برضو' 'كلام' 'متضارب' '.' 'بس'
 'قلبي' 'واجعني' 'و' 'حاسة' 'انها' 'لشهر' '9...' 'يا' 'رب' 'خيب' 'ظني']","['O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'B-PER' 'O' 'O']"
7952,"['المجلس' 'الاستشاري' 'المعين' 'من' 'قبل' 'العسكري' 'فات' 'آوانه' 'ودوره'
 'المحتمل' 'سينتقص' 'إما' 'من' 'صلاحيات' 'البرلمان' 'المنتخب' 'أو' 'من'
 'صلاحيات' 'الحكومة' 'الجديدة']","['B-GROUP' 'I-GROUP' 'O' 'O' 'O' 'B-GROUP' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'B-ORG' 'O' 'O' 'O' 'O' 'B-GROUP' 'O']"
7953,"['سنستمر' 'في' 'تجديد' 'صلاتنا' 'بالعالم' 'على' 'أساس' 'الندية'
 'والاستقلال' 'والقيم' 'والمصالح' 'المشتركة' '.' 'لن' 'نبيع' 'قضايانا'
 'خوفا' 'أو' 'ترددا' '#الرئيس' '#مصر']","['O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O']"
7954,"['نعيش' 'أوقاتا' 'مجيدة' '،' 'وليس' 'كما' 'يريد' 'المسلحون' 'المتطرفون'
 'أن' 'يوهموكم' 'بأنها' 'أوقات' 'عصيبة' '.' 'ذلك' 'أن' 'إرادة' 'المصريين'
 'هي' 'التي' 'تقرر' 'مصير' 'مصر' 'وتحدد' 'مستقبلها']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O']"
7955,"['7.' 'ولدقة' 'النقل' 'ولتوفير' 'الجهد' 'يستطيع' 'كتبة' 'التقارير'
 'الأمنية' 'وأبواقهم' 'الإعلامية' 'مطالعة' 'ما' 'أكتب' 'بالعربية' 'بدلا'
 'من' 'الترجمة' 'إليها' 'من' 'اللغات' 'الأخرى' '!']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-OTHER' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O']"
7956,['احب' 'اشكر' 'ابلة' 'فاهيتا' 'على' 'اخر' 'فزورة' 'ليها'],['O' 'O' 'B-PER' 'I-PER' 'O' 'O' 'O' 'O']
7957,"['@_5421756309453' 'صح' 'عندك' 'حق' '...' 'كان' 'هذا' 'محور' 'خطبتي' 'أمس'
 'في' 'الإسكندرية' '..' 'اسأل' 'الله' 'للجميع' 'السداد']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'B-PER' 'O'
 'O']"
7958,"['من' 'يحاصر' 'المسجد' 'ينتهك' 'حرمته' 'وايضا' 'الشيخ' 'الذي' 'يصعد'
 'المنبر' 'من' 'اجل' 'الدعاية' 'السياسية' 'لمحمد' 'بديع' 'وخيرت' 'الشاطر'
 'ينتهك' 'حرمة' 'المساجد' 'ويتاجر' 'بالدين']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'I-PER'
 'I-PER' 'I-PER' 'O' 'O' 'O' 'O' 'O']"
7959,"['أرجو' 'لكل' 'من' 'يقرأ' 'تصريح' 'لى' 'أن' 'يتأكد' 'من' 'مصدره' 'و'
 'يقرأه' 'بنفسه' 'قبل' 'أن' 'يصدر' 'أحكامه' '!']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7960,"['مصرلا' 'تنسى' '،تحية' 'لروح' 'خالدعبدالناصرومحمودنورالدين' '؛بطلان' 'فى'
 'ثورة' 'مصر' 'انتصرا' 'لكرامة' 'مصر' '،' 'جمعهما' 'النضال' 'وموعد'
 'الرحيل' '.' 'خالدان' 'فى' 'ضمير' 'مصر' '.']","['B-LOC' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'B-LOC' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O']"
7961,"['كون' 'الإنسان' 'إختار' 'يبقى' 'بياع' 'على' 'فرشة' 'أو' 'كشك' 'معناه'
 'إنه' 'غالبا' 'مااختارش' 'يبقى' 'حرامي' 'أو' 'مجرم' '.' 'دورك' 'تساعده'
 'يكمل' 'في' 'الإختيار' 'ده' 'صح' 'قبل' 'مايقلب' 'عليك']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7962,"['#شفيق' ':' 'لا' 'اقصاء' 'ولا' 'استبعاد' 'ولا' 'احتكار' '..' 'المجتمع'
 'المصري' 'الجديد' 'يجب' 'أن' 'يتيح' 'الفرص' 'للمصريين' 'علي' 'قدم'
 'المساواة' '..' 'لايفرق' 'بينهم' 'الا' 'جهدهم']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7963,"['#شفيق' ':' 'من' 'أجل' 'مواجهة' 'البطالة' '،' 'سأنشئ' 'الهيئه' 'الوطنيه'
 'للتشغيل' '،' 'والهيئة' 'الوطنية' 'للمشروعات' 'الصغيرة' '،' 'والهيئه'
 'الوطنية' 'للتدريب']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O']"
7964,"['محاولة' 'الاعتداء' 'على' 'خالد' 'يوسف' 'إفلاس' 'أخلاقي' 'وسياسي' 'يسئ'
 'للإسلام' 'ولقيم' 'المصريين' '.' 'على' 'أجهزة' 'الدولة' 'أن' 'تطبق'
 'القانون' 'وان' 'تحمي' 'مصر' 'من' 'قطاع' 'الطرق' '.']","['O' 'O' 'O' 'B-PER' 'I-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O']"
7965,"['يوم""' 'باسم' '""' 'عليكم' 'جميعا' '!']",['O' 'O' 'O' 'O' 'O' 'O']
7966,"['التويتة' 'اللي' 'فاتت' 'دي' 'ممكن' 'تكشف' 'للرئيس' 'مرسي' 'إن' 'كل'
 'اللي' 'ناوي' 'يعمله' 'في' 'الملف' 'الإقتصادي' 'مالوش' 'أي' 'قيمة' 'قبل'
 'فرض' 'الأمن' 'وهيكلة' 'الداخلية']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'B-ORG']"
7967,"['تغيير' 'النائب' 'العام' '.تطهير' 'الشرطة' 'والقضاء' '.منع' 'المحاكمات'
 'العسكرية' '.' 'تغيير' 'قانون' 'الانتخابات' '.' 'بدون' 'هذه' 'الضمانات'
 'فان' 'مجلس' 'الشعب' 'سيتبع' 'مبارك']","['O' 'B-PER' 'I-PER' 'O' 'B-ORG' 'I-ORG' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'B-ORG' 'I-ORG' 'O' 'B-PER']"
7968,"['3.' 'الدستور' 'مشوه' 'والحكومة' 'غير' 'محايدة' 'وانتهاكات' 'حقوق'
 'الإنسان' 'تتصاعد' 'وأزمة' 'النائب' 'العام' 'مستمرة' 'وضمانات' 'نزاهة'
 'الانتخابات' 'غير' 'مكتملة']","['O' 'O' 'O' 'B-GROUP' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-PER' 'I-PER' 'O' 'O'
 'O' 'O' 'O' 'O']"
7969,['تابعونى' 'على' 'الجزيرة' 'مباشر' 'مصر' 'الساعة' 'العاشرة'],['O' 'O' 'B-TITLE' 'I-TITLE' 'I-TITLE' 'O' 'O']
7970,"['انهم' 'يحاكمون' 'ظلما' 'الطيارين' 'المصريين' 'الأبطال' 'فى' 'ذكري'
 'اليوم' 'الذي' 'أسقطوا' 'فيه' '١٨' 'طائرة' 'اسرائيلية' 'رغبة' 'فى'
 'تشويه' 'تاريخ' 'جيش' 'مصر' 'العظيم']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'B-ORG' 'B-LOC' 'O']"
7971,['طب' 'محمد' 'سلطان' 'في' 'اي' 'اخبار' '؟؟'],['O' 'B-PER' 'I-PER' 'O' 'O' 'O' 'O']
7972,"['كل' 'من' 'ساند' 'عمر' 'سليمان' 'او' 'شفيق' 'في' 'معركة' 'الرئاسة'
 'سواءكان' 'مسلما' 'او' 'قبطيا' '.' 'انما' 'سعى' 'بهذا' 'التأييد' 'لإنهاء'
 'الثورة' 'وإعادة' 'النظام' 'القديم' '.هذه' 'الحقيقة']","['O' 'O' 'O' 'B-PER' 'I-PER' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']"
7973,"['حفلة' 'الافتتاح' 'ناقصاها' 'صفوت' 'حجازي' 'بيصرخ' 'وامرسااااه' '!'
 'غالبا' 'حيطلع' 'بعد' 'الشعلة']",['O' 'O' 'O' 'B-PER' 'I-PER' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O']
7974,"['عدم' 'اذاعة' 'محاكمة' 'مرسي' 'مباشر' 'على' 'الهواء' 'ده' 'مرفوض' 'تماما'
 '...' 'ده' 'حق' 'الشعب']",['O' 'O' 'O' 'B-PER' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']
7975,"['1.' 'إلى' 'هواة' 'المزايدة' 'في' 'دوائر' 'قريبة' 'مني' 'وأخرى' 'بعيدة'
 'عني' '،' 'أشارك' 'في' 'اجتماع' 'الغد' 'بالرئاسة' 'لمصلحة' 'وطنية' 'عليا'
 'هي' 'النيل' 'وللحصول' 'على' 'معلومات' 'محددة']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-ORG'
 'O' 'O' 'O' 'O' 'B-LOC' 'O' 'O' 'O' 'O']"
7976,"['يتم' 'استغلال' 'عواطف' 'الناس' 'الدينية' 'حتى' 'يصل' 'مجموعة' 'من'
 'الناس' 'الى' 'الحكم' '.' 'هؤلاء' 'لايقدمون' 'أفكارا' 'ولا' 'برامج'
 'انهم' 'فقط' 'يطالبون' 'بشرع' 'الله' '.']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'B-PER' 'O']"
